avg_acc,best_acc,avg_prec,best_prec,step,time
0.527882358309758,0.6774509800415413,0.09614525186105746,0.35493565066821947,0,4428
0.6002352995496681,0.6774509800415413,0.11849237843631397,0.35493565066821947,1,5932
0.6392745145214904,0.606862743695577,0.14549875999015627,0.39086000136546883,2,7379
0.6543725518509745,0.606862743695577,0.16616517387575036,0.39086000136546883,3,8722
0.6764705880263857,0.606862743695577,0.2017175360222272,0.39086000136546883,4,10020
0.7028627409108129,0.606862743695577,0.23266618361781602,0.39086000136546883,5,11409
0.7214901919540239,0.606862743695577,0.25328534503419214,0.39086000136546883,6,12726
0.7220196027165535,0.606862743695577,0.26944951204799916,0.39086000136546883,7,14057
0.7349803856728124,0.606862743695577,0.2903100039614836,0.39086000136546883,8,15347
0.7410784263984831,0.606862743695577,0.30437951484780923,0.39086000136546883,9,16694
0.7484313706218026,0.606862743695577,0.31611556100715427,0.39086000136546883,10,17977
0.7520784319919698,0.606862743695577,0.32995934703243135,0.39086000136546883,11,19303
0.7650196089440702,0.606862743695577,0.33758287655506314,0.39086000136546883,12,20698
0.7723921568849508,0.804901964524213,0.3440164004031243,0.44505356162924165,13,22160
0.7765098029830875,0.804901964524213,0.3486884853350955,0.44505356162924165,14,23716
0.7793725481208633,0.804901964524213,0.3505259992764802,0.44505356162924165,15,25213
0.7774901940308365,0.8303921596676695,0.3587369669060675,0.45313210860842973,16,26647
0.7834117631339561,0.8303921596676695,0.3638256266779324,0.45313210860842973,17,28149
0.7880392133581873,0.8303921596676695,0.36541564831202705,0.45313210860842973,18,29625
0.7858627406849581,0.8303921596676695,0.3734038529526654,0.45313210860842973,19,30997
0.7821960736723509,0.8303921596676695,0.3784772756303677,0.45313210860842973,20,32466
0.7708039166039111,0.8303921596676695,0.3895738991934115,0.45313210860842973,21,33933
0.7738627423012958,0.8303921596676695,0.4021724934890631,0.45313210860842973,22,35281
0.7764509809426232,0.8303921596676695,0.4090969088889947,0.45313210860842973,23,36600
0.7816666718031846,0.8303921596676695,0.41627249406577055,0.45313210860842973,24,37908
0.7931764786968044,0.8303921596676695,0.4232054187809679,0.45313210860842973,25,39253
0.7964117731650672,0.8303921596676695,0.42586057225831153,0.45313210860842973,26,40485
0.7983529501218422,0.8303921596676695,0.4270098143775882,0.45313210860842973,27,41950
0.8011372635586589,0.8303921596676695,0.4277658267549503,0.45313210860842973,28,43248
0.8030588308268902,0.8411764677833108,0.42728049815909985,0.4362363511519196,29,44633
0.8061960870728773,0.8411764677833108,0.4292146513308472,0.4362363511519196,30,45942
0.8108431452337433,0.842156873029821,0.43118680354439776,0.4564784289046591,31,47200
0.8121764790310579,0.842156873029821,0.4332776598188247,0.4564784289046591,32,48583
0.8136666766159674,0.842156873029821,0.4374099694981786,0.4564784289046591,33,49884
0.8156274609764417,0.8450980572139516,0.4386571195671108,0.47153024076035277,34,51303
0.8178431468208629,0.8450980572139516,0.4400989071171654,0.47153024076035277,35,52643
0.8205294209660267,0.8450980572139516,0.44109344395766764,0.47153024076035277,36,54045
0.8253333423710337,0.8578431454359317,0.44439729539259787,0.45833761477387425,37,55507
0.8275490284959476,0.8578431454359317,0.44668612417021,0.45833761477387425,38,56941
0.8286862835229611,0.8578431454359317,0.44851601098953453,0.45833761477387425,39,58558
0.8304705969667903,0.8578431454359317,0.45125466120114593,0.45833761477387425,40,60020
0.8318039300102814,0.8578431454359317,0.45251548512061796,0.45833761477387425,41,61470
0.8344705974062285,0.8578431454359317,0.45349252703940546,0.45833761477387425,42,63183
0.8364313828477673,0.8578431454359317,0.4554482876907913,0.45833761477387425,43,64709
0.8372941285956139,0.8578431454359317,0.4556353738316947,0.45833761477387425,44,66447
0.8389215792160408,0.8578431454359317,0.4574530922749714,0.45833761477387425,45,68152
0.8403529529010548,0.8578431454359317,0.4586025123327896,0.45833761477387425,46,69901
0.8410588359131532,0.8578431454359317,0.4595066829836832,0.45833761477387425,47,71598
0.8420196202222039,0.8578431454359317,0.46077829917895513,0.45833761477387425,48,73260
0.8430392272098391,0.8578431454359317,0.46091332186814904,0.45833761477387425,49,74815
0.8440980503138376,0.8578431454359317,0.4601602243912962,0.45833761477387425,50,76359
0.8448039332791869,0.8578431454359317,0.4596376297632558,0.45833761477387425,51,78026
0.8451176585636887,0.8578431454359317,0.4600125098220462,0.45833761477387425,52,79558
0.8455098161042907,0.8578431454359317,0.4603309099048672,0.45833761477387425,53,81325
0.8456470701437371,0.8578431454359317,0.4607710299432039,0.45833761477387425,54,83122
