avg_acc,best_acc,avg_prec,best_prec,step,time
0.5376470643373973,0.7539215673418607,0.09038814867959094,0.3574184163511953,0,6972
0.6410000054216123,0.7637254855212042,0.12935837857645846,0.361843211358517,1,9338
0.694686278375998,0.7637254855212042,0.16693127413983128,0.361843211358517,2,12113
0.7173529423183086,0.7637254855212042,0.20580068236706547,0.361843211358517,3,14470
0.7215686245905418,0.747058820257,0.2355341088360673,0.36949321757802617,4,17109
0.7313529360493025,0.747058820257,0.26333819169986583,0.36949321757802617,5,19741
0.7285490125464458,0.747058820257,0.29519320114154984,0.36949321757802617,6,21941
0.747450973490874,0.747058820257,0.31791497807976205,0.36949321757802617,7,23922
0.7561568586043284,0.7990196122842677,0.33030920469475383,0.3780748842707109,8,25661
0.7572745068096647,0.7990196122842677,0.3351446448964988,0.3780748842707109,9,27520
0.7627843107335707,0.7990196122842677,0.3379251583566202,0.3780748842707109,10,29188
0.7664509769678116,0.7990196122842677,0.33972226178254666,0.3780748842707109,11,30971
0.7676470569173495,0.7990196122842677,0.34266446937619915,0.3780748842707109,12,32955
0.7700588218230827,0.7990196122842677,0.345795876909831,0.3780748842707109,13,34644
0.7737647048924485,0.7990196122842677,0.3477359712815295,0.3780748842707109,14,36410
0.7751764709388509,0.7990196122842677,0.3495222945885522,0.3780748842707109,15,38029
0.7756274519995147,0.7990196122842677,0.35006953612594804,0.3780748842707109,16,39613
0.7760000019155295,0.7990196122842677,0.3517144384799182,0.3780748842707109,17,41277
0.7752745116738713,0.7990196122842677,0.35255939620569426,0.3780748842707109,18,42870
0.7754117663491006,0.7990196122842677,0.3534450749994951,0.3780748842707109,19,44947
0.7752549044536609,0.7990196122842677,0.3548570629800206,0.3780748842707109,20,46661
0.7740196098556705,0.7990196122842677,0.3556306388375157,0.3780748842707109,21,48294
0.7743529442875993,0.7490196146217047,0.35842429613706195,0.45361042769696214,22,50186
0.7731764740184243,0.7529411736656638,0.36237104953159177,0.4400666964834836,23,52347
0.7760980412305569,0.7529411736656638,0.36426371518131345,0.4400666964834836,24,54558
0.7752745098471641,0.7529411736656638,0.3655902322452442,0.4400666964834836,25,56949
0.7744509806153821,0.8098039409693549,0.3720051941516765,0.4685926440901125,26,58890
0.7740196085256688,0.8098039409693549,0.37985235447297167,0.4685926440901125,27,60857
0.7762941196292055,0.8098039409693549,0.3842041800762929,0.4685926440901125,28,63183
0.7778627468055369,0.8098039409693549,0.3902445186543099,0.4685926440901125,29,65335
0.7780392176462155,0.8098039409693549,0.3985179909722523,0.4685926440901125,30,67266
0.7706274535539103,0.8098039409693549,0.40424993690954564,0.4685926440901125,31,69346
0.7718235323510918,0.8098039409693549,0.41280093518197675,0.4685926440901125,32,71534
0.7730196110314015,0.8137254965071584,0.4228371511690427,0.4697055533968359,33,73448
0.7712941233819606,0.8411764750293657,0.44102367657459046,0.5113816932141763,34,75029
0.7617058892682487,0.8411764750293657,0.45573113158303286,0.5113816932141763,35,76944
0.7703137338138094,0.8411764750293657,0.46215388170935057,0.5113816932141763,36,78599
0.7781960863342472,0.8411764750293657,0.4668909799539045,0.5113816932141763,37,80218
0.7848039295065635,0.8411764750293657,0.470724619749204,0.5113816932141763,38,81853
0.791039223170748,0.8411764750293657,0.4734873043681448,0.5113816932141763,39,83506
