avg_acc,best_acc,avg_prec,best_prec,step,time
0.531666672319886,0.69803919394811,0.09877769312428754,0.3420843282791361,0,5040
0.5960196139252764,0.69803919394811,0.12342910938069268,0.3420843282791361,1,6470
0.6529019679412538,0.69803919394811,0.14449393356034426,0.3420843282791361,2,8428
0.6894705949761704,0.7745097934031019,0.1697917262101365,0.413603748749179,3,10273
0.6998039262037652,0.7745097934031019,0.19213906573116493,0.413603748749179,4,11965
0.7085294170256924,0.7745097934031019,0.2106657439769008,0.413603748749179,5,14040
0.7289411819813882,0.7745097934031019,0.22920509744949796,0.413603748749179,6,15890
0.7388235334006009,0.7745097934031019,0.24265206393435224,0.413603748749179,7,18150
0.7421960810352775,0.7882353079085256,0.26244733142759724,0.4495142503814095,8,20412
0.7536666658859626,0.8274509778209761,0.28532827893223084,0.46611944836462654,9,22367
0.7581372533931453,0.8274509778209761,0.29558442361908477,0.46611944836462654,10,24877
0.7618823494245024,0.8598039150238037,0.3117304604546767,0.47045210018214667,11,27036
0.7580392095621893,0.8598039150238037,0.3237230339452312,0.47045210018214667,12,29396
0.7561176433750227,0.8598039150238037,0.33800646645032545,0.47045210018214667,13,31487
0.762450978228859,0.8598039150238037,0.35386777407021663,0.47045210018214667,14,33670
0.7535490210500418,0.8598039150238037,0.3751212748542601,0.47045210018214667,15,35442
0.756764711287676,0.8598039150238037,0.397371308140599,0.47045210018214667,16,37361
0.7694509878298815,0.8598039150238037,0.41880126820286173,0.47045210018214667,17,39197
0.7843333443473367,0.8598039150238037,0.4329766167289405,0.47045210018214667,18,41177
0.7912549132225558,0.8598039150238037,0.4342522895030381,0.47045210018214667,19,42906
0.795980403914171,0.8598039150238037,0.4353503934469725,0.47045210018214667,20,45015
0.8007255021497314,0.8598039150238037,0.43716951421404937,0.47045210018214667,21,47139
0.8057451102546617,0.8598039150238037,0.44100207082358023,0.47045210018214667,22,49383
0.8072353063611425,0.8598039150238037,0.4423217423708988,0.47045210018214667,23,51289
0.8114117771737714,0.8598039150238037,0.4438863805077333,0.47045210018214667,24,53222
0.8139607968751124,0.8598039150238037,0.4458121265577982,0.47045210018214667,25,55281
0.8168431505034952,0.8598039150238037,0.44778490567251894,0.47045210018214667,26,57111
0.8179411889992508,0.8598039150238037,0.44855077038926106,0.47045210018214667,27,59130
0.8190000111682744,0.8598039150238037,0.44894445662335786,0.47045210018214667,28,61395
0.8202353050895765,0.8598039150238037,0.4487079841901722,0.47045210018214667,29,63629
0.8213333449176712,0.8598039150238037,0.4484368847860965,0.47045210018214667,30,65570
0.8219607970293832,0.8598039150238037,0.4497374418055624,0.47045210018214667,31,67690
0.8224902090605566,0.8598039150238037,0.44971275768315844,0.47045210018214667,32,69843
0.8234117773467419,0.8598039150238037,0.45033025562288115,0.47045210018214667,33,71861
0.824784326132606,0.8598039150238037,0.45091802212749565,0.47045210018214667,34,73937
0.826117658848856,0.8598039150238037,0.4514935782848144,0.47045210018214667,35,75915
0.8270000118134068,0.8598039150238037,0.4524657286067093,0.47045210018214667,36,77963
0.8288431493908752,0.8598039150238037,0.45339109253496557,0.47045210018214667,37,79805
0.831588246752234,0.8598039337233002,0.45528200965284327,0.4807896357922224,38,82081
0.8335490316970676,0.8598039337233002,0.4571117736632834,0.4807896357922224,39,84088
