avg_acc,best_acc,avg_prec,best_prec,step,time
0.531666672319886,0.69803919394811,0.09877769312428754,0.3420843282791361,0,5080
0.5960196139252764,0.69803919394811,0.12342910938069268,0.3420843282791361,1,6526
0.6529019679412538,0.69803919394811,0.14449393356034426,0.3420843282791361,2,8503
0.6894705949761704,0.7745097934031019,0.1697917262101365,0.413603748749179,3,10371
0.6998039262037652,0.7745097934031019,0.19213906573116493,0.413603748749179,4,12086
0.7085294170256924,0.7745097934031019,0.2106657439769008,0.413603748749179,5,14178
0.7289411819813882,0.7745097934031019,0.22920509744949796,0.413603748749179,6,16056
0.7388235334006009,0.7745097934031019,0.24265206393435224,0.413603748749179,7,18370
0.7421960810352775,0.7882353079085256,0.26244733142759724,0.4495142503814095,8,20680
0.7536666658859626,0.8274509778209761,0.28532827893223084,0.46611944836462654,9,22666
0.756078429192889,0.8274509778209761,0.29885698585365456,0.46611944836462654,10,25215
0.75894117421613,0.8274509778209761,0.315175770909788,0.46611944836462654,11,27747
0.7597450951536495,0.8274509778209761,0.3304962205591802,0.46611944836462654,12,30139
0.7616666659899788,0.8333333391769259,0.35229656325731473,0.4601605332998857,13,32192
0.7634117669206039,0.8333333391769259,0.3713738006768667,0.4601605332998857,14,34231
0.7634902028219374,0.8333333391769259,0.4016581916693503,0.4601605332998857,15,36388
0.7738039308669521,0.8333333391769259,0.42159983541321544,0.4601605332998857,16,38313
0.7889411885831871,0.8343137268926583,0.4338976279570362,0.46565969799729673,17,40081
0.7964902087286407,0.8343137268926583,0.43914683463586834,0.46565969799729673,18,42024
0.8045882494309369,0.8401960975983563,0.44391876374749417,0.48814944305957036,19,44421
0.8091372682534012,0.8450980513703589,0.4449739296280138,0.4539858764428894,20,46982
0.8134313855217951,0.8529411881577734,0.44665717119901927,0.464124476935587,21,49139
0.8154706009696513,0.8529411881577734,0.4465826602166763,0.464124476935587,22,51271
0.8180392281681884,0.8529411881577734,0.44763786032990555,0.464124476935587,23,53578
0.8204313852272782,0.8529411881577734,0.4491594101592742,0.464124476935587,24,55924
0.8212353072680679,0.8529411881577734,0.45026984413245225,0.464124476935587,25,57970
0.8237255035895927,0.8529411881577734,0.4510105159375156,0.464124476935587,26,60102
0.826294130718007,0.8529411881577734,0.4526643242297594,0.464124476935587,27,62365
0.8275490328377367,0.8529411881577734,0.4537189280930378,0.464124476935587,28,64205
0.8286666795552945,0.8529411881577734,0.45543089197145165,0.464124476935587,29,66186
0.8298039331623153,0.8529411881577734,0.45659640701337445,0.464124476935587,30,68092
0.8323725609919604,0.8539215665237577,0.4567977218595439,0.4662299375464924,31,70237
0.8349411874892664,0.8539215665237577,0.4585274950815693,0.4662299375464924,32,72637
0.8376274624057846,0.8588235354891011,0.4588870260624891,0.47087802346817326,33,74578
0.8401372657102697,0.8656862798859092,0.4607632432019023,0.4834664766174377,34,76655
0.8421176588301564,0.8656862798859092,0.46151526897268963,0.4834664766174377,35,78804
0.8440000123603671,0.8656862798859092,0.46233548108623873,0.4834664766174377,36,81380
0.8446078541933324,0.8656862798859092,0.4632725703199006,0.4834664766174377,37,83656
