avg_acc,best_acc,avg_prec,best_prec,step,time
0.4531176506668402,0.7578431385404922,0.07079108768384308,0.4438575177186231,0,5335
0.5400588276969525,0.7578431385404922,0.09563457280671153,0.4438575177186231,1,7049
0.6014117689181266,0.7578431385404922,0.12471244118706912,0.4438575177186231,2,8515
0.6705882388520257,0.7578431385404922,0.15549249753212072,0.4438575177186231,3,10194
0.6858431404112089,0.7578431385404922,0.1845535675176038,0.4438575177186231,4,11869
0.6785686300528035,0.7666666678938211,0.22620326762930357,0.4582145994303284,5,13263
0.69378431262306,0.7696078559931587,0.2663799269862256,0.44628396816501975,6,14634
0.7009607850271916,0.8049019613102372,0.30042157942152115,0.47975266557463336,7,16196
0.7154509818312511,0.8049019613102372,0.3277857099666352,0.47975266557463336,8,17800
0.7290000026987903,0.8137254817228691,0.35696808712585826,0.512877663202292,9,20049
0.7399215741898209,0.8490195966818753,0.38809339243467955,0.5309354882434558,10,21994
0.7468235365307214,0.8490195966818753,0.4041067223089466,0.5309354882434558,11,24177
0.7536078506845469,0.8490195966818753,0.424177205711125,0.5309354882434558,12,26257
0.7559411809721999,0.8490195966818753,0.43754043556751504,0.5309354882434558,13,28291
0.7633725496480862,0.8490195966818753,0.454392616755745,0.5309354882434558,14,30903
0.7723921555242703,0.8490195966818753,0.46360445979267867,0.5309354882434558,15,33606
0.7836470575087211,0.8490195966818753,0.4673092105114525,0.5309354882434558,16,35816
0.7925098019744834,0.8490195966818753,0.47637859986790415,0.5309354882434558,17,39141
0.7999019571332372,0.8490195966818753,0.4843327716888558,0.5309354882434558,18,42672
0.8061764653780881,0.8490195966818753,0.4943194761998369,0.5309354882434558,19,46373
0.8099607795278232,0.8490195966818753,0.49643965144982943,0.5309354882434558,20,50304
0.8128431331865927,0.8490195966818753,0.49667456266239995,0.5309354882434558,21,54920
0.8145686226078108,0.8490195966818753,0.4981167177837639,0.5309354882434558,22,59671
0.8171176421081319,0.8490195966818753,0.4988251470517728,0.5309354882434558,23,64229
0.8184705828837319,0.8490195966818753,0.5002108270040009,0.5309354882434558,24,68587
0.8220392085208611,0.8490195966818753,0.5052118652798113,0.5309354882434558,25,73063
0.8245490121502502,0.8490195966818753,0.5084901485197881,0.5309354882434558,26,77304
0.8259999921415367,0.8490195966818753,0.5102588373618853,0.5309354882434558,27,81839
0.828137246102679,0.8490195966818753,0.5127020582068166,0.5309354882434558,28,86182
