avg_acc,best_acc,avg_prec,best_prec,step,time
0.5376470643373973,0.7539215673418607,0.09038814867959094,0.3574184163511953,0,7072
0.621568632873323,0.7539215673418607,0.11020320113623681,0.3574184163511953,1,8677
0.6837843212453905,0.7539215673418607,0.1236995613016254,0.3574184163511953,2,11230
0.6914705960709675,0.7539215673418607,0.13391371406542907,0.3574184163511953,3,12675
0.7032156926035588,0.7539215673418607,0.1412585325552905,0.3574184163511953,4,13925
0.7068039253666705,0.7539215673418607,0.1572044557654744,0.3574184163511953,5,15496
0.707921571364882,0.7539215673418607,0.16799297978055375,0.3574184163511953,6,17056
0.716901962163986,0.7539215673418607,0.18106838239548864,0.3574184163511953,7,18118
0.704921569128539,0.8009804113238466,0.18989145533772042,0.3613413661968365,8,19161
0.7161176457647598,0.8009804113238466,0.20174473352197878,0.3613413661968365,9,20604
0.7232941155562216,0.8009804113238466,0.21580658050686136,0.3613413661968365,10,21601
0.7159019565956264,0.7764705948385539,0.24230322910352609,0.4274734343598441,11,22892
0.7255490154466209,0.7764705948385539,0.25786702605133194,0.4274734343598441,12,23801
0.731098035708362,0.7764705948385539,0.27269001427390216,0.4274734343598441,13,25203
0.7331960769073637,0.8392157219204247,0.2917274142207899,0.39305002186265536,14,26471
0.7375882355699352,0.8392157219204247,0.3096373866653911,0.39305002186265536,15,28049
0.7579803936610036,0.8392157219204247,0.3280988333068845,0.39305002186265536,16,29236
0.7610980408308552,0.8392157219204247,0.33911337940205044,0.39305002186265536,17,30139
0.7613529465537445,0.8392157219204247,0.3500087932703578,0.39305002186265536,18,30924
0.7680000094759698,0.8392157219204247,0.3634983761222547,0.39305002186265536,19,31750
0.778352954703219,0.8656863079351537,0.3739335275191845,0.42970679442855486,20,32648
0.7790196226659942,0.8656863079351537,0.3757953566611794,0.42970679442855486,21,33460
0.7836470738100071,0.8656863079351537,0.3844638669786591,0.42970679442855486,22,34780
0.7904313888771861,0.8656863079351537,0.39125325238121733,0.42970679442855486,23,35540
0.7949608034094174,0.8656863079351537,0.3966824131660076,0.42970679442855486,24,36505
0.7976274713231067,0.8656863079351537,0.4009185636536635,0.42970679442855486,25,37396
0.7988431572446636,0.8656863079351537,0.4044898754009225,0.42970679442855486,26,38769
0.8015098249129221,0.8656863079351537,0.40698932961045037,0.42970679442855486,27,39654
0.8025882552184312,0.8656863079351537,0.4122268176962598,0.42970679442855486,28,40930
0.800745116880127,0.8656863079351537,0.4141432841314081,0.42970679442855486,29,41872
0.8016666837731998,0.8656863079351537,0.42388392521823676,0.42970679442855486,30,42959
0.8076470754649123,0.8656863079351537,0.4271113679818635,0.42970679442855486,31,44449
0.8193921743082064,0.8784313868073856,0.4306681827749143,0.4825940691009891,32,45745
0.8260980577784426,0.8784313868073856,0.43269114598843544,0.4825940691009891,33,46922
0.8319608049392702,0.8794117791979921,0.4317062852376835,0.4239505447784306,34,47971
0.8363725702131497,0.8794117791979921,0.43306923369941275,0.4239505447784306,35,49323
0.8405098262464299,0.8794117791979921,0.4322584012491003,0.4239505447784306,36,50546
0.8434902191278979,0.8794117791979921,0.4317065793556617,0.4239505447784306,37,51447
0.8459804151198442,0.8794117791979921,0.4324778608362046,0.4239505447784306,38,52641
0.8485490435899473,0.8794117791979921,0.43263520405505607,0.4239505447784306,39,53995
0.851078454508501,0.8794117791979921,0.43540689846578823,0.4239505447784306,40,55335
0.8537255134512397,0.8794117791979921,0.4381970128936925,0.4239505447784306,41,56455
0.855078453383025,0.8794117791979921,0.44065409825544694,0.4239505447784306,42,58212
0.8586078653896556,0.879411807013493,0.44331889179171435,0.4276260537519458,43,59681
0.8602353156863474,0.879411807013493,0.4435536180495856,0.4276260537519458,44,61212
0.8632549220884546,0.879411807013493,0.4469548573850646,0.4276260537519458,45,62675
0.8655490406973689,0.879411807013493,0.4463298581114505,0.4276260537519458,46,64210
0.8676274720477123,0.879411807013493,0.4496829156335269,0.4276260537519458,47,66102
0.868862766532337,0.879411807013493,0.45299785581660473,0.4276260537519458,48,67546
0.8695686493410786,0.8803921961316874,0.453835718199659,0.42697560077231805,49,69161
0.87047061001787,0.8823529423451891,0.4552613758930337,0.47852750969753116,50,70801
0.87047061001787,0.8823529423451891,0.4552613758930337,0.47852750969753116,51,72379
0.8710784509801398,0.8823529423451891,0.45968040015099376,0.47852750969753116,52,74026
0.8713333538022695,0.8823529423451891,0.4585436181642889,0.47852750969753116,53,75497
0.8716470799691537,0.8823529423451891,0.45763010323098835,0.47852750969753116,54,77079
0.872196099310529,0.8823529423451891,0.45798263772784914,0.47852750969753116,55,78457
0.8729608050689979,0.8823529423451891,0.4602220272848117,0.47852750969753116,56,80285
0.8734902155469446,0.8833333370732325,0.46139363982782144,0.48808860848549945,57,82219
0.873705902790322,0.8833333370732325,0.4609758524127616,0.48808860848549945,58,83859
