avg_acc,best_acc,avg_prec,best_prec,step,time
0.531666672319886,0.69803919394811,0.09877769312428754,0.3420843282791361,0,5132
0.6317254967372317,0.69803919394811,0.12842795003981086,0.3420843282791361,1,6163
0.6833921640053684,0.7352941018693587,0.15109923507833076,0.34963134535087725,2,7379
0.6803921652503457,0.7245098045643639,0.17151991134369582,0.35078906855865166,3,8510
0.6685882415856217,0.7245098045643639,0.17789948497056965,0.35078906855865166,4,9275
0.6718431420329155,0.7245098045643639,0.1967906371244788,0.35078906855865166,5,10133
0.6715490228647694,0.7245098045643639,0.21079810243832614,0.35078906855865166,6,10781
0.6882549072577088,0.7245098045643639,0.2251127187743829,0.35078906855865166,7,11792
0.7013333406945069,0.7245098045643639,0.23906687437761281,0.35078906855865166,8,12734
0.7032156936462018,0.7245098045643639,0.24538061866991387,0.35078906855865166,9,13550
0.7057058894669309,0.7245098045643639,0.25203084695403916,0.35078906855865166,10,14279
0.7155490263980978,0.7568627292034673,0.2618048674892137,0.38922063959733383,11,15188
0.7202549074981728,0.7568627292034673,0.2781458801265395,0.38922063959733383,12,16091
0.7166078479991238,0.7568627292034673,0.29200147081323463,0.38922063959733383,13,16784
0.7177647093557843,0.7568627292034673,0.3046812603305768,0.38922063959733383,14,17522
0.710372550530761,0.7539215438506183,0.3166796973249386,0.39409096722163434,15,18184
0.7112941210562107,0.7539215438506183,0.32766494047715766,0.39409096722163434,16,18884
0.7223137277370576,0.7539215438506183,0.33892220930487066,0.39409096722163434,17,19943
0.7356274542966311,0.7539215438506183,0.34484783960458737,0.39409096722163434,18,20804
0.7438431393474926,0.7539215438506183,0.35030446766129,0.39409096722163434,19,21520
0.7464117643722133,0.7539215438506183,0.3569897386405108,0.39409096722163434,20,22398
0.7473921523029898,0.7539215438506183,0.36156380529635224,0.39409096722163434,21,23166
0.7507450918888344,0.780392161771363,0.3670057514886802,0.4242256651108185,22,24006
0.759411757579621,0.780392161771363,0.36993128388678265,0.4242256651108185,23,24715
0.7609019525991936,0.780392161771363,0.37349170772463497,0.4242256651108185,24,25669
0.7624901862822326,0.780392161771363,0.37868591241707256,0.4242256651108185,25,26298
0.7614117536328588,0.780392161771363,0.38023675410147617,0.4242256651108185,26,27371
0.7593137161141518,0.8137254869821025,0.38456155586178703,0.4065577610413091,27,28196
0.7581764606313378,0.8137254869821025,0.38784219205885345,0.4065577610413091,28,28860
0.7582352842448974,0.8137254869821025,0.3893047238561668,0.4065577610413091,29,29459
0.7606078341340315,0.8205882176464679,0.39390188002136367,0.4001802051636861,30,30212
0.7635686201792137,0.8205882176464679,0.39840270055561555,0.4001802051636861,31,31048
0.7646862715015225,0.8274509824958503,0.4072810901812034,0.4435607647461379,32,31902
0.7658235269551185,0.8274509824958503,0.40868592845352575,0.4435607647461379,33,32644
0.7660588242727168,0.8362745037850212,0.4127669052500246,0.40716530569150455,34,33936
0.7730392165686572,0.8431372394164404,0.4145399249533557,0.4087945213630609,35,34958
0.7761568638682366,0.8431372394164404,0.4155070395387091,0.4087945213630609,36,35787
0.7816862754319227,0.8431372394164404,0.4175336646693001,0.4087945213630609,37,36522
0.784960785332848,0.8431372394164404,0.4196800051815043,0.4087945213630609,38,37468
0.7895882369022743,0.8431372394164404,0.4216115311201577,0.4087945213630609,39,38278
0.7969215708036049,0.8539215419806686,0.42411409803952443,0.41298073437347194,40,39259
0.804333334530101,0.8539215419806686,0.42530023891751023,0.41298073437347194,41,40403
0.8096078442300068,0.8539215419806686,0.42732549935427566,0.41298073437347194,42,41690
0.8131960787025153,0.8539215419806686,0.42780769469382557,0.41298073437347194,43,43002
0.8160784309225925,0.8539215419806686,0.42749665215054056,0.41298073437347194,44,44003
0.8205686266106718,0.8558823688357484,0.4281890294656134,0.46371337167883037,45,44964
0.8214313720371209,0.8558823688357484,0.429219309698871,0.46371337167883037,46,46029
0.8247058807927019,0.8558823688357484,0.42961939988455133,0.46371337167883037,47,47235
0.8269411757939003,0.8558823688357484,0.43229608142690246,0.46371337167883037,48,48428
0.8283921564151258,0.8607843132580028,0.4333041420912589,0.4638835777484373,49,50464
0.8304117637113029,0.8607843132580028,0.43415964793921114,0.4638835777484373,50,51686
0.8326078411995198,0.8607843132580028,0.4328429585881894,0.4638835777484373,51,52727
0.834352938608796,0.8607843132580028,0.4319399311061687,0.4638835777484373,52,53822
0.8368039187672092,0.8607843132580028,0.43288709670104125,0.4638835777484373,53,55094
0.83841176122427,0.8607843132580028,0.43330836856004107,0.4638835777484373,54,56386
0.8408627407691057,0.8607843132580028,0.43155660391307715,0.4638835777484373,55,57868
0.8429607815543811,0.8607843132580028,0.43529053628288705,0.4638835777484373,56,58956
0.844078428242721,0.8607843132580028,0.4355564078413455,0.4638835777484373,57,60141
0.845490193518938,0.8607843132580028,0.4375447931719687,0.4638835777484373,58,61963
0.8469607815730805,0.8647058597382378,0.4375160867017277,0.4166769395143919,59,63064
0.8485490170238066,0.8647058597382378,0.4370215502561862,0.4166769395143919,60,64540
0.8494117614334705,0.8647058597382378,0.4375313390875646,0.4166769395143919,61,66002
0.8496470545261516,0.8647058597382378,0.43712069428180655,0.4166769395143919,62,67011
0.850509799257213,0.8647058649974712,0.43726058067187895,0.4200125637095314,63,68439
0.8513529359943726,0.8647058649974712,0.4367899033990448,0.4200125637095314,64,69621
0.8529019550073381,0.8735293862866421,0.43697548676165704,0.4241785451302565,65,70807
0.8536862684114307,0.8735293862866421,0.43582695877873234,0.4241785451302565,66,72143
0.8545097980838195,0.8735293862866421,0.4357937764552399,0.4241785451302565,67,73536
0.8556078362289596,0.8735293862866421,0.4335914193540487,0.4241785451302565,68,75303
0.8570980304479598,0.8735293862866421,0.430316063505263,0.4241785451302565,69,76664
0.8577450905535735,0.8735293862866421,0.43130520760845475,0.4241785451302565,70,77997
0.8578823462596127,0.8735293862866421,0.4323737876504578,0.4241785451302565,71,79110
0.8579411702646929,0.8735293862866421,0.4333808789935143,0.4241785451302565,72,80458
0.8580784243345261,0.8735293862866421,0.43225837393144856,0.4241785451302565,73,81476
0.8588431311705534,0.8735293862866421,0.4346198000122986,0.4241785451302565,74,82751
0.8589019550587617,0.8735293862866421,0.4345918393640422,0.4241785451302565,75,83908
