avg_acc,best_acc,avg_prec,best_prec,step,time
0.5376470643373973,0.7539215673418607,0.09038814867959094,0.3574184163511953,0,6403
0.6039411813506456,0.7637254855212042,0.12418128419082965,0.361843211358517,1,8592
0.6552941209287474,0.7637254855212042,0.14516369131782333,0.361843211358517,2,11291
0.6978431398267401,0.7637254855212042,0.17802544217018454,0.361843211358517,3,13644
0.7134313725196556,0.7637254855212042,0.20603802671042903,0.361843211358517,4,16138
0.7221764680643878,0.7558823677839017,0.23784680756230137,0.36376720585108907,5,17984
0.7380392121479791,0.7558823677839017,0.2637794024660654,0.36376720585108907,6,20230
0.7478039148987509,0.7558823677839017,0.2894173043091267,0.36376720585108907,7,22025
0.7571568556895443,0.8480392153940949,0.30801440242290956,0.39580239799473543,8,24864
0.7611372482823391,0.8480392153940949,0.32429483877543197,0.39580239799473543,9,26536
0.7687843075277759,0.8480392153940949,0.33156753957069784,0.39580239799473543,10,28733
0.7747843088905015,0.8480392153940949,0.3390150783647439,0.39580239799473543,11,30458
0.773882348816769,0.8480392153940949,0.3416779964012806,0.39580239799473543,12,32319
0.778392152236957,0.8539215778018914,0.34721863908062917,0.39105922407595867,13,34044
0.7834313679851738,0.8539215778018914,0.35099699727437206,0.39105922407595867,14,35627
0.7848823489254597,0.8539215778018914,0.3554531595491045,0.39105922407595867,15,37207
0.7802352908522474,0.8539215778018914,0.36200213186315927,0.39105922407595867,16,38441
0.7823333294765622,0.8539215778018914,0.3658963480145572,0.39105922407595867,17,40343
0.7816666625784893,0.8539215778018914,0.3684234322201557,0.39105922407595867,18,41945
0.7821568588182037,0.8539215778018914,0.37175094147756566,0.39105922407595867,19,43754
0.7835097995739356,0.8539215778018914,0.3758403014896028,0.39105922407595867,20,45148
0.7808627407188508,0.8539215778018914,0.3822976205048348,0.39105922407595867,21,46643
0.7799411717255909,0.8539215778018914,0.3890752997591255,0.39105922407595867,22,48153
0.7747450934286212,0.8539215778018914,0.3926554213396651,0.39105922407595867,23,49523
0.7770588192355399,0.8539215778018914,0.3964046355508553,0.39105922407595867,24,50738
0.7774117600088027,0.8539215778018914,0.4009415437967856,0.39105922407595867,25,51819
0.7746274450468082,0.8539215778018914,0.40458240112182364,0.39105922407595867,26,52884
0.7715882298595765,0.8539215778018914,0.40711790946337445,0.39105922407595867,27,53836
0.768039210104475,0.8539215778018914,0.4106367745107927,0.39105922407595867,28,54831
0.7705097980008405,0.8539215778018914,0.41085390732191124,0.39105922407595867,29,55900
0.7737254843384613,0.8539215778018914,0.4113002986820898,0.39105922407595867,30,56916
0.7778627395068898,0.8539215778018914,0.4118264953119716,0.39105922407595867,31,57974
0.7801764644162329,0.8539215778018914,0.4123391748917631,0.39105922407595867,32,58992
0.7824901903575541,0.8539215778018914,0.41311082160159274,0.39105922407595867,33,59984
0.7849215635844305,0.8539215778018914,0.414693301838672,0.39105922407595867,34,61087
0.787686268559858,0.8539215778018914,0.4139131489230416,0.39105922407595867,35,62348
0.7882548969341259,0.8539215778018914,0.4144806313355538,0.39105922407595867,36,63448
0.7895097988364742,0.8539215778018914,0.41430869317160346,0.39105922407595867,37,64593
0.7915882304754911,0.8539215778018914,0.41541323880283804,0.39105922407595867,38,65602
0.79443136854499,0.8558823534086638,0.4186936713542012,0.48646052460042116,39,66770
0.7968235246936481,0.8558823534086638,0.41945625793925023,0.48646052460042116,40,67804
0.7984509751878532,0.8558823534086638,0.4206626950848543,0.48646052460042116,41,68819
0.8002941117987913,0.8558823534086638,0.4214749408588538,0.48646052460042116,42,69908
0.8017646996238652,0.8558823534086638,0.42189174685171243,0.48646052460042116,43,70984
0.8031764649000823,0.8558823534086638,0.4230341597595409,0.48646052460042116,44,72135
0.804843131773612,0.8558823534086638,0.424827589650859,0.48646052460042116,45,73347
0.8061372491974457,0.8558823534086638,0.4256177834389486,0.48646052460042116,46,74499
0.8074509742108046,0.8558823534086638,0.4267978944519812,0.48646052460042116,47,75705
0.810117640642559,0.8558823534086638,0.42859188457084474,0.48646052460042116,48,77111
0.8114117593625012,0.8558823534086638,0.4292775889831519,0.48646052460042116,49,78236
0.8128431320961785,0.8558823534086638,0.43107119117441656,0.48646052460042116,50,79509
0.8135882298700949,0.8558823534086638,0.4331974274545737,0.48646052460042116,51,80677
0.8163137201561647,0.8656862612448487,0.4354326602441981,0.47647631573798455,52,81765
0.817882347699474,0.8656862612448487,0.4376344557400493,0.47647631573798455,53,82917
