best_acc,best_prec,step,time
0.43627451491341285,0.03941906501162557,0,85
0.43627451491341285,0.03941906501162557,1,186
0.43627451491341285,0.03941906501162557,2,248
0.43627451491341285,0.03941906501162557,3,351
0.6343137110565222,0.14322639896903533,4,411
0.6343137110565222,0.14322639896903533,5,508
0.6343137110565222,0.14322639896903533,6,579
0.6343137110565222,0.14322639896903533,7,660
0.6343137110565222,0.14322639896903533,8,733
0.6343137110565222,0.14322639896903533,9,797
0.6343137110565222,0.14322639896903533,10,984
0.6343137110565222,0.14322639896903533,11,1116
0.6343137110565222,0.14322639896903533,12,1263
0.6343137110565222,0.14322639896903533,13,1340
0.6343137110565222,0.14322639896903533,14,1454
0.6343137110565222,0.14322639896903533,15,1531
0.6343137110565222,0.14322639896903533,16,1619
0.7029411792755127,0.16821644224166535,17,1692
0.7029411792755127,0.16821644224166535,18,1793
0.7029411792755127,0.16821644224166535,19,1932
0.7029411792755127,0.16821644224166535,20,2080
0.6666666317219828,0.21327774484767748,21,2138
0.6666666317219828,0.21327774484767748,22,2335
0.6666666317219828,0.21327774484767748,23,2789
0.6666666317219828,0.21327774484767748,24,2906
0.6666666317219828,0.21327774484767748,25,2998
0.6666666317219828,0.21327774484767748,26,3074
0.6666666317219828,0.21327774484767748,27,3142
0.6666666317219828,0.21327774484767748,28,3242
0.6666666317219828,0.21327774484767748,29,3310
0.6666666809834686,0.2396228203457145,30,3375
0.6666666809834686,0.2396228203457145,31,3467
0.6666666809834686,0.2396228203457145,32,3698
0.6666666809834686,0.2396228203457145,33,3784
0.6117646986362981,0.2771482789502356,34,3842
0.6117646986362981,0.2771482789502356,35,4010
0.6117646986362981,0.2771482789502356,36,4175
0.6117646986362981,0.2771482789502356,37,4238
0.6117646986362981,0.2771482789502356,38,4342
0.7676470840678496,0.3635717720001784,39,4415
0.7676470840678496,0.3635717720001784,40,4473
0.7676470840678496,0.3635717720001784,41,4540
0.7676470840678496,0.3635717720001784,42,4832
0.7676470840678496,0.3635717720001784,43,4900
0.7676470840678496,0.3635717720001784,44,5001
0.7676470840678496,0.3635717720001784,45,5078
0.7676470840678496,0.3635717720001784,46,5159
0.7676470840678496,0.3635717720001784,47,5242
0.7578431385404922,0.4438575177186231,48,5317
0.7578431385404922,0.4438575177186231,49,5395
0.7578431385404922,0.4438575177186231,50,5492
0.7578431385404922,0.4438575177186231,51,5555
0.7578431385404922,0.4438575177186231,52,5615
0.7578431385404922,0.4438575177186231,53,5676
0.7578431385404922,0.4438575177186231,54,5784
0.7578431385404922,0.4438575177186231,55,5934
0.7578431385404922,0.4438575177186231,56,6021
0.7578431385404922,0.4438575177186231,57,6213
0.7578431385404922,0.4438575177186231,58,6295
0.7578431385404922,0.4438575177186231,59,6376
0.7578431385404922,0.4438575177186231,60,6489
0.7578431385404922,0.4438575177186231,61,6649
0.7578431385404922,0.4438575177186231,62,6752
0.7578431385404922,0.4438575177186231,63,6858
0.7578431385404922,0.4438575177186231,64,6983
0.7578431385404922,0.4438575177186231,65,7041
0.7578431385404922,0.4438575177186231,66,7098
0.7578431385404922,0.4438575177186231,67,7163
0.7578431385404922,0.4438575177186231,68,7250
0.7578431385404922,0.4438575177186231,69,7421
0.7578431385404922,0.4438575177186231,70,7754
0.7578431385404922,0.4438575177186231,71,7828
0.7578431385404922,0.4438575177186231,72,7888
0.7578431385404922,0.4438575177186231,73,8071
0.7578431385404922,0.4438575177186231,74,8578
0.7578431385404922,0.4438575177186231,75,8715
0.7578431385404922,0.4438575177186231,76,8846
0.7578431385404922,0.4438575177186231,77,8908
0.7578431385404922,0.4438575177186231,78,9050
0.7578431385404922,0.4438575177186231,79,9129
0.7578431385404922,0.4438575177186231,80,9183
0.7578431385404922,0.4438575177186231,81,9254
0.7578431385404922,0.4438575177186231,82,9578
0.7578431385404922,0.4438575177186231,83,9732
0.7578431385404922,0.4438575177186231,84,9801
0.7578431385404922,0.4438575177186231,85,9867
0.7578431385404922,0.4438575177186231,86,9968
0.7578431385404922,0.4438575177186231,87,10157
0.7578431385404922,0.4438575177186231,88,10227
0.7578431385404922,0.4438575177186231,89,10392
0.7578431385404922,0.4438575177186231,90,10532
0.7578431385404922,0.4438575177186231,91,10593
0.7578431385404922,0.4438575177186231,92,10825
0.7578431385404922,0.4438575177186231,93,11051
0.7578431385404922,0.4438575177186231,94,11109
0.7578431385404922,0.4438575177186231,95,11265
0.7578431385404922,0.4438575177186231,96,11392
0.7578431385404922,0.4438575177186231,97,11487
0.7578431385404922,0.4438575177186231,98,11620
0.7578431385404922,0.4438575177186231,99,11682
0.7578431385404922,0.4438575177186231,100,11780
0.7578431385404922,0.4438575177186231,101,11840
0.7578431385404922,0.4438575177186231,102,11932
0.7578431385404922,0.4438575177186231,103,11989
0.7578431385404922,0.4438575177186231,104,12059
0.7578431385404922,0.4438575177186231,105,12183
0.7578431385404922,0.4438575177186231,106,12246
0.7578431385404922,0.4438575177186231,107,12314
0.7578431385404922,0.4438575177186231,108,12371
0.7578431385404922,0.4438575177186231,109,12523
0.7578431385404922,0.4438575177186231,110,12597
0.7578431385404922,0.4438575177186231,111,12689
0.7578431385404922,0.4438575177186231,112,12748
0.7578431385404922,0.4438575177186231,113,12828
0.7578431385404922,0.4438575177186231,114,13012
0.7578431385404922,0.4438575177186231,115,13080
0.7578431385404922,0.4438575177186231,116,13271
0.7578431385404922,0.4438575177186231,117,13332
0.7578431385404922,0.4438575177186231,118,13398
0.7578431385404922,0.4438575177186231,119,13455
0.7578431385404922,0.4438575177186231,120,13571
0.7578431385404922,0.4438575177186231,121,13948
0.7578431385404922,0.4438575177186231,122,14033
0.7578431385404922,0.4438575177186231,123,14099
0.7578431385404922,0.4438575177186231,124,14241
0.7578431385404922,0.4438575177186231,125,14351
0.7578431385404922,0.4438575177186231,126,14457
0.7578431385404922,0.4438575177186231,127,14514
0.7578431385404922,0.4438575177186231,128,14648
0.7578431385404922,0.4438575177186231,129,14707
0.7578431385404922,0.4438575177186231,130,14798
0.7578431385404922,0.4438575177186231,131,14876
