best_acc,best_prec,step,time
0.686274526165981,0.10174447492786594,0,66
0.686274526165981,0.10174447492786594,1,249
0.7490196098299586,0.13000400529354325,2,312
0.6941176406893076,0.15670371821182102,3,389
0.6941176406893076,0.15670371821182102,4,452
0.4911764813404457,0.18997863127202766,5,525
0.4911764813404457,0.18997863127202766,6,740
0.4911764813404457,0.18997863127202766,7,840
0.4911764813404457,0.18997863127202766,8,941
0.7294117566417245,0.3266229634580186,9,1088
0.7294117566417245,0.3266229634580186,10,1190
0.7294117566417245,0.3266229634580186,11,1355
0.7294117566417245,0.3266229634580186,12,1498
0.7294117566417245,0.3266229634580186,13,1578
0.7294117566417245,0.3266229634580186,14,1679
0.7294117566417245,0.3266229634580186,15,1780
0.7294117566417245,0.3266229634580186,16,1874
0.7294117566417245,0.3266229634580186,17,1978
0.7294117566417245,0.3266229634580186,18,2093
0.7294117566417245,0.3266229634580186,19,2249
0.7294117566417245,0.3266229634580186,20,2696
0.7294117566417245,0.3266229634580186,21,2785
0.7294117566417245,0.3266229634580186,22,2977
0.7294117566417245,0.3266229634580186,23,3068
0.7294117566417245,0.3266229634580186,24,3130
0.7294117566417245,0.3266229634580186,25,3203
0.7294117566417245,0.3266229634580186,26,3324
0.7294117566417245,0.3266229634580186,27,3659
0.7294117566417245,0.3266229634580186,28,3909
0.7294117566417245,0.3266229634580186,29,4054
0.7294117566417245,0.3266229634580186,30,4125
0.7294117566417245,0.3266229634580186,31,4264
0.7294117566417245,0.3266229634580186,32,4376
0.7294117566417245,0.3266229634580186,33,4467
0.7294117566417245,0.3266229634580186,34,4878
0.8029411888590046,0.33989732201598905,35,4942
0.8029411888590046,0.33989732201598905,36,5136
0.8029411888590046,0.33989732201598905,37,5494
0.7539215673418607,0.3574184163511953,38,5649
0.7539215673418607,0.3574184163511953,39,5906
0.7539215673418607,0.3574184163511953,40,6003
0.7539215673418607,0.3574184163511953,41,6085
0.7539215673418607,0.3574184163511953,42,6174
0.7539215673418607,0.3574184163511953,43,6378
0.7539215673418607,0.3574184163511953,44,6455
0.7539215673418607,0.3574184163511953,45,6572
0.7539215673418607,0.3574184163511953,46,6651
0.7539215673418607,0.3574184163511953,47,6721
0.7539215673418607,0.3574184163511953,48,7073
0.7539215673418607,0.3574184163511953,49,7132
0.7539215673418607,0.3574184163511953,50,7196
0.7539215673418607,0.3574184163511953,51,7273
0.7539215673418607,0.3574184163511953,52,7631
0.7539215673418607,0.3574184163511953,53,7775
0.7539215673418607,0.3574184163511953,54,7900
0.7539215673418607,0.3574184163511953,55,8100
0.7539215673418607,0.3574184163511953,56,8231
0.7539215673418607,0.3574184163511953,57,8290
0.7539215673418607,0.3574184163511953,58,8378
0.7539215673418607,0.3574184163511953,59,8442
0.7539215673418607,0.3574184163511953,60,8507
0.7539215673418607,0.3574184163511953,61,8611
0.7539215673418607,0.3574184163511953,62,8683
0.7539215673418607,0.3574184163511953,63,8802
0.7539215673418607,0.3574184163511953,64,9049
0.7539215673418607,0.3574184163511953,65,9133
0.7539215673418607,0.3574184163511953,66,9195
0.7539215673418607,0.3574184163511953,67,9269
0.7539215673418607,0.3574184163511953,68,9325
0.7539215673418607,0.3574184163511953,69,9393
0.7539215673418607,0.3574184163511953,70,9563
0.7539215673418607,0.3574184163511953,71,9619
0.7539215673418607,0.3574184163511953,72,9723
0.7539215673418607,0.3574184163511953,73,9846
0.7539215673418607,0.3574184163511953,74,9916
0.7539215673418607,0.3574184163511953,75,10073
0.7539215673418607,0.3574184163511953,76,10220
0.7539215673418607,0.3574184163511953,77,10282
0.7539215673418607,0.3574184163511953,78,10358
0.7539215673418607,0.3574184163511953,79,10417
0.7539215673418607,0.3574184163511953,80,10578
0.7539215673418607,0.3574184163511953,81,10636
0.7539215673418607,0.3574184163511953,82,10706
0.7539215673418607,0.3574184163511953,83,11055
0.7539215673418607,0.3574184163511953,84,11182
0.7539215673418607,0.3574184163511953,85,11318
0.7539215673418607,0.3574184163511953,86,12018
0.7539215673418607,0.3574184163511953,87,12152
0.7539215673418607,0.3574184163511953,88,12207
