best_acc,best_prec,step,time
0.7911764839116264,0.41794928122288894,172,18725
0.7911764839116264,0.41794928122288894,173,18849
0.7911764839116264,0.41794928122288894,174,18929
0.7911764839116264,0.41794928122288894,175,18986
0.7911764839116264,0.41794928122288894,176,19201
0.7911764839116264,0.41794928122288894,177,19256
0.7911764839116264,0.41794928122288894,178,19351
0.7911764839116264,0.41794928122288894,179,19459
0.7911764839116264,0.41794928122288894,180,19536
0.7911764839116264,0.41794928122288894,181,19592
0.7911764839116264,0.41794928122288894,182,19803
0.7911764839116264,0.41794928122288894,183,19969
0.7911764839116264,0.41794928122288894,184,20260
0.7911764839116264,0.41794928122288894,185,20340
0.7911764839116264,0.41794928122288894,186,20571
0.7911764839116264,0.41794928122288894,187,20626
0.7911764839116264,0.41794928122288894,188,20699
0.7911764839116264,0.41794928122288894,189,20820
0.7911764839116264,0.41794928122288894,190,21031
0.7911764839116264,0.41794928122288894,191,21087
0.7911764839116264,0.41794928122288894,192,21163
0.7911764839116264,0.41794928122288894,193,21247
0.7911764839116264,0.41794928122288894,194,21310
0.7911764839116264,0.41794928122288894,195,21455
0.7911764839116264,0.41794928122288894,196,21519
0.7911764839116264,0.41794928122288894,197,21665
0.7911764839116264,0.41794928122288894,198,21781
0.7911764839116264,0.41794928122288894,199,21842
0.7911764839116264,0.41794928122288894,200,22014
0.7911764839116264,0.41794928122288894,201,22080
0.7911764839116264,0.41794928122288894,202,22144
0.7911764839116264,0.41794928122288894,203,22228
0.7911764839116264,0.41794928122288894,204,22311
0.7911764839116264,0.41794928122288894,205,22389
0.7911764839116264,0.41794928122288894,206,22523
0.7911764839116264,0.41794928122288894,207,22784
0.7911764839116264,0.41794928122288894,208,22892
0.7911764839116264,0.41794928122288894,209,22973
0.7911764839116264,0.41794928122288894,210,23139
0.7911764839116264,0.41794928122288894,211,23346
0.7911764839116264,0.41794928122288894,212,23402
0.7911764839116264,0.41794928122288894,213,23472
0.7911764839116264,0.41794928122288894,214,23542
0.7911764839116264,0.41794928122288894,215,23604
0.7911764839116264,0.41794928122288894,216,23910
0.7911764839116264,0.41794928122288894,217,23969
0.7911764839116264,0.41794928122288894,218,24218
0.7911764839116264,0.41794928122288894,219,24319
0.7911764839116264,0.41794928122288894,220,24396
0.7911764839116264,0.41794928122288894,221,24618
0.7911764839116264,0.41794928122288894,222,24705
0.8098039028691311,0.4755127643526549,223,24841
0.8098039028691311,0.4755127643526549,224,25241
0.8098039028691311,0.4755127643526549,225,25311
0.8098039028691311,0.4755127643526549,226,25435
0.8098039028691311,0.4755127643526549,227,25501
0.8098039028691311,0.4755127643526549,228,25561
0.8098039028691311,0.4755127643526549,229,25630
0.8098039028691311,0.4755127643526549,230,25768
0.8098039028691311,0.4755127643526549,231,25907
0.8098039028691311,0.4755127643526549,232,25967
0.8098039028691311,0.4755127643526549,233,26152
0.8098039028691311,0.4755127643526549,234,26219
0.8098039028691311,0.4755127643526549,235,26310
0.8098039028691311,0.4755127643526549,236,26380
0.8098039028691311,0.4755127643526549,237,26463
0.8098039028691311,0.4755127643526549,238,26710
0.8098039028691311,0.4755127643526549,239,26804
0.8098039028691311,0.4755127643526549,240,26880
0.8098039028691311,0.4755127643526549,241,26949
0.8098039028691311,0.4755127643526549,242,27137
0.8098039028691311,0.4755127643526549,243,27226
0.8098039028691311,0.4755127643526549,244,27409
0.8098039028691311,0.4755127643526549,245,27496
0.8098039028691311,0.4755127643526549,246,27649
0.8098039028691311,0.4755127643526549,247,27745
0.8098039028691311,0.4755127643526549,248,27802
0.8098039028691311,0.4755127643526549,249,27878
0.8098039028691311,0.4755127643526549,250,28001
0.8098039028691311,0.4755127643526549,251,28144
0.8098039028691311,0.4755127643526549,252,28325
0.8098039028691311,0.4755127643526549,253,28415
0.8098039028691311,0.4755127643526549,254,28475
0.8098039028691311,0.4755127643526549,255,28888
0.8098039028691311,0.4755127643526549,256,28963
0.8098039028691311,0.4755127643526549,257,29076
0.8098039028691311,0.4755127643526549,258,29153
0.8098039028691311,0.4755127643526549,259,29252
0.8098039028691311,0.4755127643526549,260,29338
0.8098039028691311,0.4755127643526549,261,29457
0.8098039028691311,0.4755127643526549,262,29515
0.8098039028691311,0.4755127643526549,263,29662
0.8098039028691311,0.4755127643526549,264,29735
0.8098039028691311,0.4755127643526549,265,29793
0.8098039028691311,0.4755127643526549,266,29892
0.8098039028691311,0.4755127643526549,267,29952
0.8098039028691311,0.4755127643526549,268,30008
0.8098039028691311,0.4755127643526549,269,30430
0.8098039028691311,0.4755127643526549,270,30585
0.8098039028691311,0.4755127643526549,271,30815
0.8098039028691311,0.4755127643526549,272,31083
0.8098039028691311,0.4755127643526549,273,31156
0.8098039028691311,0.4755127643526549,274,31220
0.8098039028691311,0.4755127643526549,275,31352
0.8098039028691311,0.4755127643526549,276,31428
0.8098039028691311,0.4755127643526549,277,31544
0.8098039028691311,0.4755127643526549,278,31635
0.8098039028691311,0.4755127643526549,279,31703
0.8098039028691311,0.4755127643526549,280,31767
0.8098039028691311,0.4755127643526549,281,31828
0.8098039028691311,0.4755127643526549,282,31911
0.8098039028691311,0.4755127643526549,283,31982
0.8098039028691311,0.4755127643526549,284,32093
0.8098039028691311,0.4755127643526549,285,32181
0.8098039028691311,0.4755127643526549,286,32248
0.8098039028691311,0.4755127643526549,287,32412
0.8098039028691311,0.4755127643526549,288,32618
0.8098039028691311,0.4755127643526549,289,32775
0.8098039028691311,0.4755127643526549,290,32866
0.8098039028691311,0.4755127643526549,291,33032
0.8098039028691311,0.4755127643526549,292,33831
0.8098039028691311,0.4755127643526549,293,33901
0.8098039028691311,0.4755127643526549,294,34038
0.8098039028691311,0.4755127643526549,295,34133
0.8098039028691311,0.4755127643526549,296,34477
0.8098039028691311,0.4755127643526549,297,34735
0.8098039028691311,0.4755127643526549,298,34836
0.8098039028691311,0.4755127643526549,299,34921
0.8098039028691311,0.4755127643526549,300,34977
0.8098039028691311,0.4755127643526549,301,35082
0.8098039028691311,0.4755127643526549,302,35150
0.8098039028691311,0.4755127643526549,303,35274
0.8098039028691311,0.4755127643526549,304,35365
0.8098039028691311,0.4755127643526549,305,35558
0.8098039028691311,0.4755127643526549,306,35637
0.8098039028691311,0.4755127643526549,307,35831
0.8098039028691311,0.4755127643526549,308,35969
0.8098039028691311,0.4755127643526549,309,36054
0.8098039028691311,0.4755127643526549,310,36180
0.8098039028691311,0.4755127643526549,311,36261
0.8098039028691311,0.4755127643526549,312,36338
0.8098039028691311,0.4755127643526549,313,36513
0.8098039028691311,0.4755127643526549,314,36652
0.8098039028691311,0.4755127643526549,315,36723
0.8098039028691311,0.4755127643526549,316,36867
0.8098039028691311,0.4755127643526549,317,36953
0.8098039028691311,0.4755127643526549,318,37014
0.8098039028691311,0.4755127643526549,319,37094
0.8098039028691311,0.4755127643526549,320,37168
0.8098039028691311,0.4755127643526549,321,37251
0.8098039028691311,0.4755127643526549,322,37332
0.8098039028691311,0.4755127643526549,323,37479
0.8098039028691311,0.4755127643526549,324,37557
0.8098039028691311,0.4755127643526549,325,37625
0.8098039028691311,0.4755127643526549,326,37693
0.8098039028691311,0.4755127643526549,327,37780
0.8098039028691311,0.4755127643526549,328,37856
0.8098039028691311,0.4755127643526549,329,38183
0.8098039028691311,0.4755127643526549,330,38251
0.8098039028691311,0.4755127643526549,331,38319
0.8098039028691311,0.4755127643526549,332,38382
0.8098039028691311,0.4755127643526549,333,38440
0.8098039028691311,0.4755127643526549,334,38541
0.8098039028691311,0.4755127643526549,335,38643
0.8098039028691311,0.4755127643526549,336,38712
0.8098039028691311,0.4755127643526549,337,38830
0.8098039028691311,0.4755127643526549,338,38945
0.8098039028691311,0.4755127643526549,339,39021
0.8098039028691311,0.4755127643526549,340,39104
0.8098039028691311,0.4755127643526549,341,39201
0.8098039028691311,0.4755127643526549,342,39307
0.8098039028691311,0.4755127643526549,343,39376
0.8098039028691311,0.4755127643526549,344,39762
0.8098039028691311,0.4755127643526549,345,40209
0.8098039028691311,0.4755127643526549,346,40453
0.8098039028691311,0.4755127643526549,347,40611
0.8098039028691311,0.4755127643526549,348,40868
0.8098039028691311,0.4755127643526549,349,40954
0.8098039028691311,0.4755127643526549,350,41017
0.8098039028691311,0.4755127643526549,351,41084
0.8098039028691311,0.4755127643526549,352,41143
0.8098039028691311,0.4755127643526549,353,41298
0.8098039028691311,0.4755127643526549,354,41391
0.8098039028691311,0.4755127643526549,355,41458
0.8098039028691311,0.4755127643526549,356,41545
0.8098039028691311,0.4755127643526549,357,41731
0.8098039028691311,0.4755127643526549,358,41913
0.8098039028691311,0.4755127643526549,359,42190
0.8098039028691311,0.4755127643526549,360,42249
0.8098039028691311,0.4755127643526549,361,42309
0.8098039028691311,0.4755127643526549,362,42383
0.8098039028691311,0.4755127643526549,363,42549
0.8098039028691311,0.4755127643526549,364,42609
0.8098039028691311,0.4755127643526549,365,42673
0.8098039028691311,0.4755127643526549,366,42732
0.8098039028691311,0.4755127643526549,367,42849
0.8098039028691311,0.4755127643526549,368,43069
0.8098039028691311,0.4755127643526549,369,43159
0.8098039028691311,0.4755127643526549,370,43244
0.8098039028691311,0.4755127643526549,371,43321
0.8098039028691311,0.4755127643526549,372,43438
0.8098039028691311,0.4755127643526549,373,43539
0.8098039028691311,0.4755127643526549,374,43615
0.8098039028691311,0.4755127643526549,375,43828
0.8098039028691311,0.4755127643526549,376,43885
0.8098039028691311,0.4755127643526549,377,44089
0.8098039028691311,0.4755127643526549,378,44227
0.8098039028691311,0.4755127643526549,379,44288
0.8098039028691311,0.4755127643526549,380,44532
0.8098039028691311,0.4755127643526549,381,44756
0.8098039028691311,0.4755127643526549,382,44828
0.8098039028691311,0.4755127643526549,383,44894
0.8098039028691311,0.4755127643526549,384,44954
0.8098039028691311,0.4755127643526549,385,45025
0.8098039028691311,0.4755127643526549,386,45098
0.8098039028691311,0.4755127643526549,387,45155
0.8098039028691311,0.4755127643526549,388,45263
0.8098039028691311,0.4755127643526549,389,45431
0.8098039028691311,0.4755127643526549,390,45613
0.8098039028691311,0.4755127643526549,391,45691
0.8098039028691311,0.4755127643526549,392,45762
0.8098039028691311,0.4755127643526549,393,45830
0.8098039028691311,0.4755127643526549,394,45910
0.8098039028691311,0.4755127643526549,395,45974
0.8098039028691311,0.4755127643526549,396,46037
0.8098039028691311,0.4755127643526549,397,46120
0.8098039028691311,0.4755127643526549,398,46213
0.8098039028691311,0.4755127643526549,399,46312
0.8098039028691311,0.4755127643526549,400,46748
0.8098039028691311,0.4755127643526549,401,46814
0.8098039028691311,0.4755127643526549,402,46885
0.8098039028691311,0.4755127643526549,403,46950
0.8098039028691311,0.4755127643526549,404,47017
0.8098039028691311,0.4755127643526549,405,47197
0.8098039028691311,0.4755127643526549,406,47257
0.8098039028691311,0.4755127643526549,407,47567
0.8098039028691311,0.4755127643526549,408,47671
0.8098039028691311,0.4755127643526549,409,47744
0.8098039028691311,0.4755127643526549,410,47803
0.8098039028691311,0.4755127643526549,411,47956
0.8098039028691311,0.4755127643526549,412,48018
0.8098039028691311,0.4755127643526549,413,48151
0.8098039028691311,0.4755127643526549,414,48596
0.8098039028691311,0.4755127643526549,415,48661
0.8098039028691311,0.4755127643526549,416,48719
0.8098039028691311,0.4755127643526549,417,48881
0.8098039028691311,0.4755127643526549,418,48970
0.8098039028691311,0.4755127643526549,419,49099
0.8098039028691311,0.4755127643526549,420,49156
0.8098039028691311,0.4755127643526549,421,49321
0.8098039028691311,0.4755127643526549,422,49486
0.8098039028691311,0.4755127643526549,423,49561
0.8098039028691311,0.4755127643526549,424,49620
0.8098039028691311,0.4755127643526549,425,49690
0.8098039028691311,0.4755127643526549,426,49771
0.8098039028691311,0.4755127643526549,427,49928
0.8098039028691311,0.4755127643526549,428,49995
0.8098039028691311,0.4755127643526549,429,50068
0.8098039028691311,0.4755127643526549,430,50136
0.8098039028691311,0.4755127643526549,431,50199
0.8098039028691311,0.4755127643526549,432,50274
0.8098039028691311,0.4755127643526549,433,50337
0.8098039028691311,0.4755127643526549,434,50427
0.8098039028691311,0.4755127643526549,435,50482
0.8098039028691311,0.4755127643526549,436,50580
0.8098039028691311,0.4755127643526549,437,50639
0.8098039028691311,0.4755127643526549,438,50703
0.8098039028691311,0.4755127643526549,439,50787
0.8098039028691311,0.4755127643526549,440,50935
0.8098039028691311,0.4755127643526549,441,51040
0.8098039028691311,0.4755127643526549,442,51113
0.8098039028691311,0.4755127643526549,443,51209
0.8098039028691311,0.4755127643526549,444,51568
0.8098039028691311,0.4755127643526549,445,51742
0.8098039028691311,0.4755127643526549,446,51859
0.8098039028691311,0.4755127643526549,447,51931
0.8098039028691311,0.4755127643526549,448,51989
0.8098039028691311,0.4755127643526549,449,52069
0.8098039028691311,0.4755127643526549,450,52152
0.8098039028691311,0.4755127643526549,451,52215
0.8098039028691311,0.4755127643526549,452,52374
0.8098039028691311,0.4755127643526549,453,52444
0.8098039028691311,0.4755127643526549,454,52715
0.8098039028691311,0.4755127643526549,455,52803
0.8098039028691311,0.4755127643526549,456,52865
0.8098039028691311,0.4755127643526549,457,53117
0.8098039028691311,0.4755127643526549,458,53203
0.8098039028691311,0.4755127643526549,459,53418
0.8098039028691311,0.4755127643526549,460,53489
0.8098039028691311,0.4755127643526549,461,53629
0.8098039028691311,0.4755127643526549,462,53821
0.8098039028691311,0.4755127643526549,463,54024
0.8098039028691311,0.4755127643526549,464,54086
0.8098039028691311,0.4755127643526549,465,54387
0.8098039028691311,0.4755127643526549,466,54465
0.8098039028691311,0.4755127643526549,467,54584
0.8098039028691311,0.4755127643526549,468,54650
0.8098039028691311,0.4755127643526549,469,54721
0.8098039028691311,0.4755127643526549,470,54813
0.8098039028691311,0.4755127643526549,471,54890
0.8098039028691311,0.4755127643526549,472,55234
0.8098039028691311,0.4755127643526549,473,55481
0.8098039028691311,0.4755127643526549,474,55555
0.8098039028691311,0.4755127643526549,475,55756
0.8098039028691311,0.4755127643526549,476,55868
0.8098039028691311,0.4755127643526549,477,55953
0.8098039028691311,0.4755127643526549,478,56112
0.8098039028691311,0.4755127643526549,479,56213
0.8098039028691311,0.4755127643526549,480,56340
0.8098039028691311,0.4755127643526549,481,56426
0.8098039028691311,0.4755127643526549,482,56536
0.8098039028691311,0.4755127643526549,483,56793
0.8098039028691311,0.4755127643526549,484,56950
0.8098039028691311,0.4755127643526549,485,57018
0.8098039028691311,0.4755127643526549,486,57077
0.8098039028691311,0.4755127643526549,487,57147
0.8098039028691311,0.4755127643526549,488,57350
0.8098039028691311,0.4755127643526549,489,57409
0.8098039028691311,0.4755127643526549,490,57531
0.8098039028691311,0.4755127643526549,491,57661
0.8098039028691311,0.4755127643526549,492,57720
0.8098039028691311,0.4755127643526549,493,57888
0.8098039028691311,0.4755127643526549,494,58043
0.8098039028691311,0.4755127643526549,495,58226
0.8098039028691311,0.4755127643526549,496,58381
0.8098039028691311,0.4755127643526549,497,58464
0.8098039028691311,0.4755127643526549,498,58571
0.8098039028691311,0.4755127643526549,499,58654
0.8098039028691311,0.4755127643526549,500,58839
0.8098039028691311,0.4755127643526549,501,59015
0.8098039028691311,0.4755127643526549,502,59080
0.8098039028691311,0.4755127643526549,503,59141
0.8098039028691311,0.4755127643526549,504,59225
0.8098039028691311,0.4755127643526549,505,59414
0.8098039028691311,0.4755127643526549,506,59508
0.8098039028691311,0.4755127643526549,507,59653
0.8098039028691311,0.4755127643526549,508,59717
0.8098039028691311,0.4755127643526549,509,59967
0.8098039028691311,0.4755127643526549,510,60023
0.8098039028691311,0.4755127643526549,511,60118
0.8098039028691311,0.4755127643526549,512,60186
0.8098039028691311,0.4755127643526549,513,60256
0.8098039028691311,0.4755127643526549,514,60344
0.8098039028691311,0.4755127643526549,515,60421
0.8098039028691311,0.4755127643526549,516,60480
0.8098039028691311,0.4755127643526549,517,60559
0.8098039028691311,0.4755127643526549,518,60639
0.8098039028691311,0.4755127643526549,519,60898
0.8098039028691311,0.4755127643526549,520,60960
0.8098039028691311,0.4755127643526549,521,61028
0.8098039028691311,0.4755127643526549,522,61485
0.8098039028691311,0.4755127643526549,523,61604
0.8098039028691311,0.4755127643526549,524,61845
0.8098039028691311,0.4755127643526549,525,61902
0.8098039028691311,0.4755127643526549,526,61972
0.8098039028691311,0.4755127643526549,527,62039
0.8098039028691311,0.4755127643526549,528,62130
0.8098039028691311,0.4755127643526549,529,62212
0.8098039028691311,0.4755127643526549,530,62272
0.8098039028691311,0.4755127643526549,531,62371
0.8098039028691311,0.4755127643526549,532,62490
0.8098039028691311,0.4755127643526549,533,62585
0.8098039028691311,0.4755127643526549,534,62726
0.8098039028691311,0.4755127643526549,535,62886
0.8098039028691311,0.4755127643526549,536,62944
0.8098039028691311,0.4755127643526549,537,63013
0.8098039028691311,0.4755127643526549,538,63087
0.8098039028691311,0.4755127643526549,539,63146
0.8098039028691311,0.4755127643526549,540,63266
0.8098039028691311,0.4755127643526549,541,63340
0.8098039028691311,0.4755127643526549,542,63397
0.8098039028691311,0.4755127643526549,543,63457
0.8098039028691311,0.4755127643526549,544,63690
0.8098039028691311,0.4755127643526549,545,63783
0.8098039028691311,0.4755127643526549,546,63852
0.8098039028691311,0.4755127643526549,547,63947
0.8098039028691311,0.4755127643526549,548,64008
0.8098039028691311,0.4755127643526549,549,64164
0.8098039028691311,0.4755127643526549,550,64231
0.8098039028691311,0.4755127643526549,551,64292
0.8098039028691311,0.4755127643526549,552,64379
0.8098039028691311,0.4755127643526549,553,64528
0.8098039028691311,0.4755127643526549,554,64633
0.8098039028691311,0.4755127643526549,555,64692
0.8098039028691311,0.4755127643526549,556,64787
0.8098039028691311,0.4755127643526549,557,64862
0.8098039028691311,0.4755127643526549,558,64926
0.8098039028691311,0.4755127643526549,559,65086
0.8098039028691311,0.4755127643526549,560,65147
0.8098039028691311,0.4755127643526549,561,65376
0.8098039028691311,0.4755127643526549,562,65454
0.8098039028691311,0.4755127643526549,563,65555
0.8098039028691311,0.4755127643526549,564,65623
0.8098039028691311,0.4755127643526549,565,65705
0.8098039028691311,0.4755127643526549,566,65876
0.8098039028691311,0.4755127643526549,567,66005
0.8098039028691311,0.4755127643526549,568,66203
0.8098039028691311,0.4755127643526549,569,66278
0.8098039028691311,0.4755127643526549,570,66866
0.8098039028691311,0.4755127643526549,571,67114
0.8098039028691311,0.4755127643526549,572,67179
0.8098039028691311,0.4755127643526549,573,67241
0.8098039028691311,0.4755127643526549,574,67321
0.8098039028691311,0.4755127643526549,575,67383
0.8098039028691311,0.4755127643526549,576,67496
0.8098039028691311,0.4755127643526549,577,67657
0.8098039028691311,0.4755127643526549,578,67785
0.8098039028691311,0.4755127643526549,579,67901
0.8098039028691311,0.4755127643526549,580,68194
0.8098039028691311,0.4755127643526549,581,68282
0.8098039028691311,0.4755127643526549,582,68342
0.8098039028691311,0.4755127643526549,583,68417
0.8098039028691311,0.4755127643526549,584,68532
0.8098039028691311,0.4755127643526549,585,68612
0.8098039028691311,0.4755127643526549,586,68806
0.8098039028691311,0.4755127643526549,587,68879
0.8098039028691311,0.4755127643526549,588,68956
0.8098039028691311,0.4755127643526549,589,69012
0.8098039028691311,0.4755127643526549,590,69077
0.8098039028691311,0.4755127643526549,591,69225
0.8098039028691311,0.4755127643526549,592,69326
0.8098039028691311,0.4755127643526549,593,69453
0.8098039028691311,0.4755127643526549,594,69553
0.8098039028691311,0.4755127643526549,595,69627
0.8098039028691311,0.4755127643526549,596,69737
0.8098039028691311,0.4755127643526549,597,69808
0.8098039028691311,0.4755127643526549,598,69890
0.8098039028691311,0.4755127643526549,599,69957
0.8098039028691311,0.4755127643526549,600,70099
0.8098039028691311,0.4755127643526549,601,70355
0.8098039028691311,0.4755127643526549,602,70442
0.8098039028691311,0.4755127643526549,603,70624
0.8098039028691311,0.4755127643526549,604,70811
0.8098039028691311,0.4755127643526549,605,70925
0.8098039028691311,0.4755127643526549,606,71006
0.8098039028691311,0.4755127643526549,607,71123
0.8098039028691311,0.4755127643526549,608,71194
