avg_acc,best_acc,avg_prec,best_prec,step,time
0.531666672319886,0.69803919394811,0.09877769312428754,0.3420843282791361,0,5035
0.5960196139252764,0.69803919394811,0.12342910938069268,0.3420843282791361,1,6491
0.6529019679412538,0.69803919394811,0.14449393356034426,0.3420843282791361,2,8463
0.6894705949761704,0.7745097934031019,0.1697917262101365,0.413603748749179,3,10316
0.6998039262037652,0.7745097934031019,0.19213906573116493,0.413603748749179,4,12021
0.7085294170256924,0.7745097934031019,0.2106657439769008,0.413603748749179,5,14104
0.7289411819813882,0.7745097934031019,0.22920509744949796,0.413603748749179,6,15965
0.7388235334006009,0.7745097934031019,0.24265206393435224,0.413603748749179,7,18233
0.7421960810352775,0.7882353079085256,0.26244733142759724,0.4495142503814095,8,20500
0.7536666658859626,0.8274509778209761,0.28532827893223084,0.46611944836462654,9,22469
0.7581372533931453,0.8274509778209761,0.29558442361908477,0.46611944836462654,10,24982
0.7618823494245024,0.8598039150238037,0.3117304604546767,0.47045210018214667,11,27145
0.7580392095621893,0.8598039150238037,0.3237230339452312,0.47045210018214667,12,29505
0.7561176433750227,0.8598039150238037,0.33800646645032545,0.47045210018214667,13,31600
0.762450978228859,0.8598039150238037,0.35386777407021663,0.47045210018214667,14,33787
0.7535490210500418,0.8598039150238037,0.3751212748542601,0.47045210018214667,15,35565
0.756764711287676,0.8598039150238037,0.397371308140599,0.47045210018214667,16,37490
0.7694509878298815,0.8598039150238037,0.41880126820286173,0.47045210018214667,17,39333
0.7843333443473367,0.8598039150238037,0.4329766167289405,0.47045210018214667,18,41324
0.7912549132225558,0.8598039150238037,0.4342522895030381,0.47045210018214667,19,43060
0.795980403914171,0.8598039150238037,0.4353503934469725,0.47045210018214667,20,45174
0.8007255021497314,0.8598039150238037,0.43716951421404937,0.47045210018214667,21,47306
0.8056666787465414,0.8598039150238037,0.4409884647647195,0.47045210018214667,22,49559
0.8087647176957597,0.8598039150238037,0.4420983430931693,0.47045210018214667,23,51757
0.8118431486101713,0.8598039150238037,0.44412188706661454,0.47045210018214667,24,53545
0.8140784433776257,0.8598039150238037,0.4433989793060044,0.47045210018214667,25,55779
0.8183921690781912,0.8598039150238037,0.44715763768018113,0.47045210018214667,26,58359
0.819235305412143,0.8598039150238037,0.4475175890494764,0.47045210018214667,27,60806
0.8212353046735129,0.8598039150238037,0.4491795960566152,0.47045210018214667,28,63293
0.8231764816069135,0.8598039150238037,0.450461404636959,0.47045210018214667,29,66369
0.8243529528496312,0.8598039150238037,0.4511635005372884,0.47045210018214667,30,69573
0.8257255020094854,0.8598039150238037,0.45224476104010664,0.47045210018214667,31,72079
0.8267647172189228,0.8598039150238037,0.45412885613121373,0.47045210018214667,32,74664
0.8282549130682851,0.8598039150238037,0.454454152553277,0.47045210018214667,33,77246
0.8310784419845132,0.8598039150238037,0.4560609414729572,0.47045210018214667,34,79524
0.832411775822733,0.8598039150238037,0.4577734626114779,0.47045210018214667,35,81893
0.8344509919484456,0.8598039150238037,0.45929313982024567,0.47045210018214667,36,84382
