avg_acc,best_acc,avg_prec,best_prec,step,time
0.4531176506668402,0.7578431385404922,0.07079108768384308,0.4438575177186231,0,5278
0.5400588276969525,0.7578431385404922,0.09563457280671153,0.4438575177186231,1,6998
0.6014117689181266,0.7578431385404922,0.12471244118706912,0.4438575177186231,2,8461
0.6705882388520257,0.7578431385404922,0.15549249753212072,0.4438575177186231,3,10136
0.6858431404112089,0.7578431385404922,0.1845535675176038,0.4438575177186231,4,11808
0.6785686300528035,0.7666666678938211,0.22620326762930357,0.4582145994303284,5,13197
0.69378431262306,0.7696078559931587,0.2663799269862256,0.44628396816501975,6,14564
0.7009607850271916,0.8049019613102372,0.30042157942152115,0.47975266557463336,7,16119
0.7154509818312512,0.8098039603700825,0.3277857099666352,0.39161473585683676,8,17719
0.7252353005177689,0.8127450837808498,0.3559130940744069,0.4956790263272793,9,19354
0.7392941266460455,0.8127450837808498,0.36703365280350103,0.4956790263272793,10,20970
0.7450392272773327,0.8196078807699915,0.39015181957016126,0.39512822512072393,11,22738
0.753490207318874,0.8196078807699915,0.41222065588434686,0.39512822512072393,12,24671
0.7570000094125668,0.8196078807699915,0.4282657660731757,0.39512822512072393,13,26595
0.766490201099246,0.8196078807699915,0.44450567192975227,0.39512822512072393,14,28470
0.7757843178136676,0.8196078807699915,0.44741588257339737,0.39512822512072393,15,30499
0.7828235323429108,0.8196078807699915,0.4531546393974756,0.39512822512072393,16,32534
0.7898627472169261,0.8196078807699915,0.4613200995861704,0.39512822512072393,17,35103
0.794725489695867,0.8196078807699915,0.4643147924850487,0.39512822512072393,18,37977
0.7999215672109642,0.8196078807699915,0.4708196834467083,0.39512822512072393,19,41117
0.8040392128638194,0.8196078807699915,0.4795723818915927,0.39512822512072393,20,44514
0.8080980360566401,0.8254902140766966,0.48143243448187917,0.40406521105873594,21,48015
0.8099019580845739,0.8333333394691055,0.4815190580697763,0.48534098110487184,22,51807
0.810941174158863,0.8333333394691055,0.48160237436135034,0.48534098110487184,23,55551
0.8119607825536355,0.8352941204519833,0.4819231301529634,0.5083304701301964,24,59780
0.8134705885064367,0.8382353198294547,0.4772528982090419,0.41458998692500987,25,63575
0.8148235299937865,0.8382353198294547,0.47580746563608306,0.41458998692500987,26,67243
0.8168823534939804,0.8431372294823328,0.47524564680008546,0.5218317606203142,27,70965
0.8184901980336976,0.8431372294823328,0.46849408565512574,0.5218317606203142,28,74963
0.8201176480604153,0.8431372294823328,0.47118230078379897,0.5218317606203142,29,78673
0.8211372578447939,0.8431372294823328,0.466767666926513,0.5218317606203142,30,81795
0.8226666692366789,0.8431372294823328,0.4708408394669001,0.5218317606203142,31,85692
